id,Response
261253,N
261254,Y
261255,N
261256,Y
261257,N
261258,N
261259,N
261260,N
261261,N
261262,Y
261263,N
261264,Y
261265,Y
261266,N
261267,Y
261268,Y
261269,N
261270,N
261271,N
261272,Y
261273,N
261274,Y
261275,N
261276,Y
261277,Y
261278,Y
261279,N
261280,N
261281,N
261282,N
261283,N
261284,Y
261285,N
261286,Y
261287,Y
261288,Y
261289,Y
261290,Y
261291,N
261292,N
261293,N
261294,Y
261295,Y
261296,N
261297,N
261298,Y
261299,Y
261300,N
261301,N
261302,Y
261303,N
261304,N
261305,N
261306,Y
261307,Y
261308,N
261309,Y
261310,N
261311,N
261312,Y
261313,N
261314,N
261315,Y
261316,Y
261317,N
261318,N
261319,Y
261320,Y
261321,N
261322,Y
261323,Y
261324,N
261325,N
261326,N
261327,Y
261328,Y
261329,N
261330,Y
261331,N
261332,Y
261333,N
261334,Y
261335,N
261336,N
261337,Y
261338,Y
261339,N
261340,N
261341,Y
261342,N
261343,N
261344,Y
261345,Y
261346,Y
261347,Y
261348,N
261349,N
261350,N
261351,N
261352,Y
261353,N
261354,N
261355,N
261356,Y
261357,N
261358,Y
261359,Y
261360,N
261361,Y
261362,N
261363,Y
261364,Y
261365,N
261366,N
261367,Y
261368,Y
261369,N
261370,N
261371,Y
261372,N
261373,Y
261374,N
261375,Y
261376,N
261377,N
261378,N
261379,Y
261380,N
261381,N
261382,N
261383,N
261384,Y
261385,Y
261386,Y
261387,N
261388,Y
261389,Y
261390,N
261391,N
261392,Y
261393,Y
261394,Y
261395,N
261396,N
261397,Y
261398,N
261399,N
261400,Y
261401,N
261402,Y
261403,N
261404,N
261405,N
261406,Y
261407,N
261408,N
261409,Y
261410,N
261411,N
261412,N
261413,N
261414,N
261415,Y
261416,N
261417,Y
261418,Y
261419,N
261420,N
261421,Y
261422,Y
261423,N
261424,Y
261425,N
261426,Y
261427,N
261428,Y
261429,N
261430,N
261431,N
261432,Y
261433,N
261434,N
261435,N
261436,Y
261437,N
261438,N
261439,Y
261440,N
261441,Y
261442,N
261443,Y
261444,N
261445,Y
261446,Y
261447,N
261448,Y
261449,N
261450,Y
261451,N
261452,N
261453,N
261454,Y
261455,Y
261456,Y
261457,N
261458,Y
261459,N
261460,Y
261461,Y
261462,N
261463,N
261464,N
261465,Y
261466,Y
261467,Y
261468,N
261469,N
261470,Y
261471,N
261472,N
261473,N
261474,N
261475,Y
261476,N
261477,N
261478,Y
261479,N
261480,Y
261481,N
261482,Y
261483,Y
261484,Y
261485,Y
261486,N
261487,Y
261488,N
261489,N
261490,Y
261491,N
261492,Y
261493,Y
261494,Y
261495,N
261496,N
261497,Y
261498,N
261499,Y
261500,N
261501,N
261502,N
261503,N
261504,N
261505,N
261506,Y
261507,N
261508,N
261509,Y
261510,Y
261511,N
261512,N
261513,Y
261514,N
261515,N
261516,N
261517,Y
261518,Y
261519,N
261520,N
261521,Y
261522,Y
261523,N
261524,Y
261525,N
261526,N
261527,N
261528,Y
261529,Y
261530,N
261531,Y
261532,N
261533,Y
261534,N
261535,N
261536,Y
261537,N
261538,N
261539,N
261540,N
261541,N
261542,N
261543,Y
261544,Y
261545,N
261546,N
261547,N
261548,Y
261549,N
261550,Y
261551,Y
261552,Y
261553,N
261554,N
261555,Y
261556,Y
261557,N
261558,Y
261559,Y
261560,N
261561,Y
261562,Y
261563,N
261564,N
261565,N
261566,Y
261567,N
261568,N
261569,Y
261570,N
261571,N
261572,N
261573,N
261574,Y
261575,N
261576,N
261577,Y
261578,N
261579,N
261580,Y
261581,Y
261582,N
261583,N
261584,N
261585,N
261586,N
261587,Y
261588,N
261589,Y
261590,N
261591,Y
261592,N
261593,N
261594,N
261595,N
261596,N
261597,Y
261598,N
261599,Y
261600,Y
261601,Y
261602,N
261603,Y
261604,N
261605,N
261606,N
261607,Y
261608,N
261609,N
261610,Y
261611,N
261612,Y
261613,N
261614,Y
261615,N
261616,N
261617,Y
261618,N
261619,N
261620,Y
261621,N
261622,Y
261623,Y
261624,Y
261625,N
261626,N
261627,N
261628,Y
261629,N
261630,Y
261631,Y
261632,N
261633,Y
261634,N
261635,Y
261636,Y
261637,N
261638,N
261639,N
261640,Y
261641,Y
261642,N
261643,Y
261644,Y
261645,N
261646,Y
261647,Y
261648,Y
261649,N
261650,N
261651,Y
261652,N
261653,Y
261654,N
261655,Y
261656,N
261657,N
261658,N
261659,Y
261660,Y
261661,N
261662,N
261663,N
261664,N
261665,Y
261666,Y
261667,N
261668,Y
261669,Y
261670,N
261671,Y
261672,Y
261673,Y
261674,N
261675,N
261676,Y
261677,Y
261678,Y
261679,N
261680,Y
261681,Y
261682,N
261683,N
261684,Y
261685,N
261686,Y
261687,N
261688,Y
261689,N
261690,Y
261691,N
261692,Y
261693,Y
261694,N
261695,N
261696,Y
261697,Y
261698,N
261699,N
261700,Y
261701,N
261702,Y
261703,N
261704,N
261705,Y
261706,N
261707,Y
261708,Y
261709,Y
261710,Y
261711,Y
261712,N
261713,N
261714,N
261715,Y
261716,N
261717,Y
261718,Y
261719,N
261720,N
261721,Y
261722,Y
261723,Y
261724,N
261725,Y
261726,Y
261727,Y
261728,N
261729,N
261730,Y
261731,Y
261732,Y
261733,Y
261734,N
261735,N
261736,Y
261737,N
261738,Y
261739,Y
261740,N
261741,N
261742,Y
261743,N
261744,Y
261745,Y
261746,N
261747,N
261748,N
261749,Y
261750,Y
261751,N
261752,N
261753,N
261754,N
261755,N
261756,N
261757,N
261758,Y
261759,N
261760,Y
261761,N
261762,N
261763,N
261764,N
261765,N
261766,Y
261767,Y
261768,N
261769,Y
261770,Y
261771,N
261772,Y
261773,Y
261774,N
261775,N
261776,N
261777,N
261778,Y
261779,Y
261780,Y
261781,Y
261782,Y
261783,Y
261784,N
261785,Y
261786,N
261787,Y
261788,Y
261789,Y
261790,N
261791,Y
261792,Y
261793,Y
261794,Y
261795,N
261796,Y
261797,N
261798,Y
261799,N
261800,N
261801,Y
261802,N
261803,Y
261804,N
261805,N
261806,N
261807,N
261808,Y
261809,Y
261810,Y
261811,Y
261812,Y
261813,Y
261814,Y
261815,Y
261816,Y
261817,N
261818,Y
261819,N
261820,N
261821,N
261822,Y
261823,Y
261824,Y
261825,Y
261826,N
261827,N
261828,N
261829,Y
261830,Y
261831,N
261832,N
261833,Y
261834,Y
261835,N
261836,Y
261837,Y
261838,N
261839,N
261840,Y
261841,N
261842,Y
261843,N
261844,Y
261845,N
261846,N
261847,N
261848,Y
261849,Y
261850,Y
261851,N
261852,N
261853,N
261854,Y
261855,N
261856,N
261857,N
261858,Y
261859,Y
261860,N
261861,Y
261862,N
261863,Y
261864,N
261865,Y
261866,N
261867,N
261868,N
261869,N
261870,N
261871,N
261872,Y
261873,Y
261874,Y
261875,Y
261876,Y
261877,N
261878,Y
261879,Y
261880,N
261881,N
261882,Y
261883,Y
261884,N
261885,N
261886,Y
261887,Y
261888,Y
261889,Y
261890,Y
261891,Y
261892,N
261893,Y
261894,N
261895,Y
261896,Y
261897,Y
261898,N
261899,N
261900,N
261901,N
261902,Y
261903,Y
261904,Y
261905,Y
261906,Y
261907,N
261908,N
261909,N
261910,Y
261911,N
261912,Y
261913,N
261914,Y
261915,N
261916,Y
261917,Y
261918,Y
261919,N
261920,Y
261921,Y
261922,N
261923,N
261924,Y
261925,N
261926,N
261927,N
261928,Y
261929,Y
261930,N
261931,N
261932,Y
261933,Y
261934,Y
261935,N
261936,N
261937,N
261938,N
261939,N
261940,N
261941,N
261942,N
261943,Y
261944,N
261945,N
261946,Y
261947,Y
261948,N
261949,N
261950,Y
261951,Y
261952,Y
261953,N
261954,N
261955,N
261956,Y
261957,N
261958,Y
261959,N
261960,N
261961,N
261962,N
261963,N
261964,Y
261965,N
261966,N
261967,Y
261968,Y
261969,Y
261970,Y
261971,N
261972,Y
261973,Y
261974,N
261975,Y
261976,Y
261977,Y
261978,Y
261979,Y
261980,Y
261981,N
261982,Y
261983,Y
261984,N
261985,Y
261986,N
261987,N
261988,Y
261989,Y
261990,Y
261991,N
261992,Y
261993,N
261994,Y
261995,Y
261996,N
261997,N
261998,Y
261999,Y
262000,N
262001,N
262002,N
262003,N
262004,N
262005,Y
262006,N
262007,N
262008,N
262009,Y
262010,N
262011,N
262012,N
262013,Y
262014,N
262015,Y
262016,N
262017,N
262018,N
262019,Y
262020,Y
262021,N
262022,N
262023,N
262024,Y
262025,N
262026,N
262027,N
262028,Y
262029,N
262030,Y
262031,Y
262032,N
262033,Y
262034,Y
262035,Y
262036,N
262037,N
262038,Y
262039,N
262040,Y
262041,Y
262042,Y
262043,Y
262044,N
262045,Y
262046,Y
262047,N
262048,N
262049,Y
262050,N
262051,Y
262052,N
262053,N
262054,Y
262055,Y
262056,N
262057,N
262058,N
262059,N
262060,Y
262061,Y
262062,N
262063,N
262064,N
262065,N
262066,N
262067,Y
262068,Y
262069,N
262070,Y
262071,N
262072,Y
262073,Y
262074,Y
262075,Y
262076,Y
262077,Y
262078,N
262079,Y
262080,N
262081,N
262082,N
262083,N
262084,N
262085,N
262086,Y
262087,N
262088,N
262089,N
262090,Y
262091,N
262092,N
262093,N
262094,Y
262095,Y
262096,N
262097,Y
262098,Y
262099,Y
262100,Y
262101,N
262102,Y
262103,Y
262104,N
262105,Y
262106,Y
262107,Y
262108,N
262109,N
262110,N
262111,Y
262112,Y
262113,N
262114,N
262115,Y
262116,N
262117,N
262118,N
262119,Y
262120,Y
262121,N
262122,N
262123,Y
262124,Y
262125,N
262126,N
262127,Y
262128,Y
262129,Y
262130,N
262131,N
262132,N
262133,Y
262134,Y
262135,Y
262136,N
262137,N
262138,Y
262139,Y
262140,N
262141,N
262142,Y
262143,N
262144,N
262145,N
262146,Y
262147,N
262148,Y
262149,Y
262150,N
262151,N
262152,Y
262153,N
262154,Y
262155,Y
262156,Y
262157,N
262158,N
262159,N
262160,N
262161,Y
262162,N
262163,Y
262164,N
262165,Y
262166,Y
262167,Y
262168,Y
262169,N
262170,Y
262171,Y
262172,Y
262173,Y
262174,Y
262175,N
262176,Y
262177,N
262178,N
262179,Y
262180,Y
262181,Y
262182,N
262183,N
262184,N
262185,N
262186,N
262187,N
262188,Y
262189,N
262190,Y
262191,N
262192,Y
262193,N
262194,N
262195,Y
262196,Y
262197,Y
262198,Y
262199,N
262200,Y
262201,N
262202,N
262203,Y
262204,N
262205,Y
262206,N
262207,N
262208,Y
262209,Y
262210,N
262211,Y
262212,N
262213,N
262214,Y
262215,N
262216,Y
262217,N
262218,N
262219,Y
262220,Y
262221,N
262222,Y
262223,N
262224,N
262225,Y
262226,Y
262227,N
262228,Y
262229,Y
262230,Y
262231,Y
262232,N
262233,N
262234,Y
262235,N
262236,N
262237,Y
262238,Y
262239,N
262240,N
262241,N
262242,N
262243,Y
262244,Y
262245,Y
262246,Y
262247,N
262248,Y
262249,Y
262250,Y
262251,Y
262252,Y
262253,N
262254,N
262255,Y
262256,Y
262257,N
262258,N
262259,N
262260,Y
262261,Y
262262,N
262263,Y
262264,N
262265,N
262266,Y
262267,Y
262268,N
262269,N
262270,N
262271,Y
262272,Y
262273,N
262274,Y
262275,Y
262276,Y
262277,Y
262278,Y
262279,N
262280,Y
262281,N
262282,Y
262283,N
262284,Y
262285,Y
262286,Y
262287,Y
262288,Y
262289,N
262290,N
262291,N
262292,N
262293,N
262294,Y
262295,Y
262296,Y
262297,Y
262298,Y
262299,Y
262300,Y
262301,Y
262302,Y
262303,Y
262304,Y
262305,N
262306,N
262307,N
262308,Y
262309,Y
262310,Y
262311,N
262312,N
262313,N
262314,N
262315,Y
262316,Y
262317,Y
262318,N
262319,Y
262320,Y
262321,N
262322,N
262323,Y
262324,Y
262325,N
262326,Y
262327,Y
262328,Y
262329,Y
262330,Y
262331,N
262332,N
262333,Y
262334,Y
262335,Y
262336,N
262337,N
262338,Y
262339,N
262340,N
262341,Y
262342,N
262343,N
262344,N
262345,N
262346,N
262347,N
262348,Y
262349,N
262350,Y
262351,N
262352,Y
262353,Y
262354,Y
262355,Y
262356,Y
262357,N
262358,Y
262359,N
262360,N
262361,Y
262362,Y
262363,Y
262364,Y
262365,N
262366,N
262367,Y
262368,Y
262369,N
262370,Y
262371,Y
262372,Y
262373,Y
262374,Y
262375,N
262376,Y
262377,N
262378,Y
262379,Y
262380,N
262381,Y
262382,Y
262383,N
262384,N
262385,N
262386,Y
262387,N
262388,N
262389,N
262390,Y
262391,N
262392,Y
262393,Y
262394,N
262395,Y
262396,N
262397,N
262398,Y
262399,Y
262400,Y
262401,N
262402,N
262403,N
262404,N
262405,Y
262406,Y
262407,Y
262408,Y
262409,N
262410,Y
262411,N
262412,N
262413,Y
262414,N
262415,Y
262416,Y
262417,Y
262418,Y
262419,N
262420,N
262421,N
262422,Y
262423,N
262424,N
262425,Y
262426,Y
262427,N
262428,Y
262429,N
262430,Y
262431,N
262432,Y
262433,Y
262434,Y
262435,Y
262436,Y
262437,N
262438,Y
262439,Y
262440,N
262441,N
262442,Y
262443,N
262444,N
262445,Y
262446,Y
262447,N
262448,N
262449,N
262450,N
262451,N
262452,N
262453,N
262454,N
262455,Y
262456,N
262457,N
262458,N
262459,Y
262460,N
262461,Y
262462,Y
262463,Y
262464,N
262465,N
262466,N
262467,Y
262468,Y
262469,N
262470,N
262471,N
262472,N
262473,N
262474,N
262475,Y
262476,N
262477,N
262478,Y
262479,Y
262480,N
262481,N
262482,Y
262483,N
262484,Y
262485,Y
262486,N
262487,Y
262488,Y
262489,Y
262490,Y
262491,Y
262492,Y
262493,Y
262494,Y
262495,Y
262496,Y
262497,N
262498,N
262499,N
262500,N
262501,N
262502,Y
262503,Y
262504,Y
262505,Y
262506,N
262507,N
262508,Y
262509,Y
262510,N
262511,N
262512,Y
262513,Y
262514,N
262515,Y
262516,Y
262517,N
262518,N
262519,N
262520,N
262521,Y
262522,N
262523,N
262524,Y
262525,N
262526,N
262527,N
262528,Y
262529,Y
262530,Y
262531,Y
262532,Y
262533,N
262534,N
262535,Y
262536,Y
262537,Y
262538,Y
262539,N
262540,Y
262541,N
262542,Y
262543,Y
262544,N
262545,N
262546,N
262547,N
262548,Y
262549,Y
262550,Y
262551,Y
262552,N
262553,Y
262554,N
262555,Y
262556,N
262557,Y
262558,N
262559,N
262560,N
262561,N
262562,N
262563,Y
262564,Y
262565,Y
262566,N
262567,N
262568,N
262569,N
262570,N
262571,N
262572,N
262573,N
262574,N
262575,N
262576,N
262577,N
262578,Y
262579,N
262580,N
262581,N
262582,N
262583,N
262584,Y
262585,Y
262586,N
262587,N
262588,N
262589,N
262590,Y
262591,Y
262592,Y
262593,N
262594,N
262595,N
262596,N
262597,Y
262598,N
262599,N
262600,N
262601,N
262602,N
262603,N
262604,N
262605,N
262606,N
262607,Y
262608,Y
262609,N
262610,Y
262611,Y
262612,N
262613,Y
262614,N
262615,Y
262616,Y
262617,Y
262618,N
262619,Y
262620,N
262621,Y
262622,Y
262623,Y
262624,N
262625,N
262626,N
262627,Y
262628,N
262629,N
262630,N
262631,N
262632,N
262633,N
262634,N
262635,N
262636,N
262637,N
262638,Y
262639,N
262640,N
262641,Y
262642,N
262643,Y
262644,N
262645,N
262646,N
262647,N
262648,Y
262649,Y
262650,N
262651,Y
262652,N
262653,N
262654,Y
262655,N
262656,Y
262657,Y
262658,Y
262659,N
262660,N
262661,Y
262662,Y
262663,Y
262664,Y
262665,N
262666,Y
262667,Y
262668,N
262669,Y
262670,Y
262671,Y
262672,N
262673,N
262674,Y
262675,N
262676,Y
262677,N
262678,N
262679,Y
262680,Y
262681,Y
262682,Y
262683,N
262684,Y
262685,N
262686,Y
262687,N
262688,Y
262689,Y
262690,Y
262691,N
262692,Y
262693,Y
262694,Y
262695,N
262696,Y
262697,Y
262698,Y
262699,Y
262700,N
262701,N
262702,Y
262703,N
262704,N
262705,Y
262706,Y
262707,N
262708,Y
262709,N
262710,N
262711,N
262712,Y
262713,N
262714,N
262715,Y
262716,Y
262717,N
262718,Y
262719,Y
262720,N
262721,N
262722,N
262723,Y
262724,Y
262725,N
262726,N
262727,N
262728,Y
262729,N
262730,Y
262731,N
262732,N
262733,Y
262734,N
262735,Y
262736,Y
262737,N
262738,N
262739,Y
262740,N
262741,N
262742,N
262743,Y
262744,N
262745,Y
262746,N
262747,N
262748,Y
262749,N
262750,N
262751,N
262752,Y
262753,Y
262754,Y
262755,N
262756,Y
262757,N
262758,N
262759,N
262760,Y
262761,N
262762,N
262763,Y
262764,Y
262765,N
262766,Y
262767,N
262768,Y
262769,N
262770,Y
262771,N
262772,Y
262773,Y
262774,Y
262775,Y
262776,Y
262777,N
262778,N
262779,Y
262780,Y
262781,N
262782,N
262783,N
262784,N
262785,N
262786,N
262787,Y
262788,N
262789,N
262790,N
262791,Y
262792,Y
262793,Y
262794,N
262795,N
262796,N
262797,N
262798,N
262799,Y
262800,N
262801,Y
262802,Y
262803,N
262804,Y
262805,Y
262806,N
262807,Y
262808,N
262809,N
262810,N
262811,N
262812,N
262813,N
262814,N
262815,Y
262816,Y
262817,N
262818,N
262819,Y
262820,N
262821,N
262822,Y
262823,Y
262824,N
262825,N
262826,N
262827,Y
262828,Y
262829,Y
262830,N
262831,N
262832,Y
262833,N
262834,N
262835,N
262836,Y
262837,Y
262838,Y
262839,Y
262840,N
262841,Y
262842,N
262843,N
262844,Y
262845,N
262846,Y
262847,Y
262848,Y
262849,Y
262850,Y
262851,Y
262852,N
262853,Y
262854,N
262855,Y
262856,N
262857,Y
262858,N
262859,N
262860,N
262861,N
262862,Y
262863,Y
262864,N
262865,Y
262866,Y
262867,Y
262868,Y
262869,Y
262870,N
262871,N
262872,N
262873,N
262874,Y
262875,N
262876,Y
262877,Y
262878,Y
262879,Y
262880,Y
262881,Y
262882,Y
262883,N
262884,N
262885,N
262886,N
262887,Y
262888,N
262889,N
262890,Y
262891,N
262892,Y
262893,Y
262894,Y
262895,N
262896,N
262897,Y
262898,N
262899,Y
262900,Y
262901,Y
262902,N
262903,Y
262904,N
262905,Y
262906,N
262907,N
262908,N
262909,N
262910,Y
262911,Y
262912,Y
262913,Y
262914,N
262915,N
262916,Y
262917,N
262918,Y
262919,Y
262920,Y
262921,N
262922,N
262923,N
262924,Y
262925,N
262926,Y
262927,Y
262928,Y
262929,Y
262930,Y
262931,Y
262932,N
262933,N
262934,Y
262935,Y
262936,Y
262937,Y
262938,Y
262939,Y
262940,Y
262941,Y
262942,N
262943,N
262944,N
262945,N
262946,Y
262947,Y
262948,N
262949,Y
262950,Y
262951,Y
262952,N
262953,N
262954,N
262955,N
262956,N
262957,Y
262958,Y
262959,Y
262960,N
262961,Y
262962,N
262963,N
262964,Y
262965,Y
262966,Y
262967,Y
262968,Y
262969,N
262970,Y
262971,N
262972,N
262973,N
262974,Y
262975,N
262976,Y
262977,Y
262978,N
262979,Y
262980,Y
262981,N
262982,N
262983,N
262984,N
262985,N
262986,Y
262987,Y
262988,N
262989,Y
262990,Y
262991,Y
262992,N
262993,N
262994,Y
262995,Y
262996,Y
262997,Y
262998,Y
262999,Y
263000,Y
263001,N
263002,N
263003,N
263004,Y
263005,Y
263006,N
263007,Y
263008,N
263009,Y
263010,N
263011,N
263012,Y
263013,N
263014,Y
263015,N
263016,N
263017,Y
263018,Y
263019,Y
263020,N
263021,Y
263022,Y
263023,Y
263024,N
263025,Y
263026,N
263027,Y
263028,N
263029,N
263030,N
263031,Y
263032,N
263033,N
263034,Y
263035,Y
263036,Y
263037,N
263038,N
263039,N
263040,Y
263041,Y
263042,N
263043,N
263044,Y
263045,N
263046,Y
263047,N
263048,N
263049,N
263050,Y
263051,N
263052,Y
263053,Y
263054,Y
263055,N
263056,Y
263057,N
263058,N
263059,Y
263060,Y
263061,Y
263062,Y
263063,Y
263064,N
263065,N
263066,N
263067,N
263068,Y
263069,N
263070,Y
263071,Y
263072,N
263073,Y
263074,N
263075,Y
263076,Y
263077,N
263078,N
263079,N
263080,Y
263081,N
263082,N
263083,Y
263084,N
263085,N
263086,Y
263087,Y
263088,N
263089,Y
263090,Y
263091,N
263092,Y
263093,Y
263094,Y
263095,N
263096,Y
263097,N
263098,Y
263099,Y
263100,Y
263101,Y
263102,Y
263103,Y
263104,N
263105,Y
263106,N
263107,N
263108,N
263109,N
263110,Y
263111,Y
263112,Y
263113,Y
263114,N
263115,N
263116,Y
263117,N
263118,Y
263119,N
263120,Y
263121,N
263122,N
263123,Y
263124,Y
263125,Y
263126,Y
263127,Y
263128,Y
263129,N
263130,Y
263131,Y
263132,Y
263133,Y
263134,Y
263135,Y
263136,Y
263137,Y
263138,Y
263139,N
263140,N
263141,Y
263142,Y
263143,Y
263144,Y
263145,Y
263146,Y
263147,Y
263148,N
263149,N
263150,Y
263151,N
263152,N
263153,N
263154,Y
263155,N
263156,N
263157,N
263158,N
263159,N
263160,N
263161,Y
263162,Y
263163,N
263164,Y
263165,Y
263166,N
263167,N
263168,N
263169,Y
263170,N
263171,Y
263172,N
263173,Y
263174,Y
263175,Y
263176,N
263177,N
263178,N
263179,N
263180,Y
263181,N
263182,N
263183,Y
263184,Y
263185,N
263186,Y
263187,Y
263188,N
263189,N
263190,Y
263191,Y
263192,Y
263193,Y
263194,Y
263195,N
263196,N
263197,N
263198,N
263199,Y
263200,Y
263201,Y
263202,N
263203,Y
263204,Y
263205,Y
263206,Y
263207,N
263208,N
263209,Y
263210,Y
263211,Y
263212,Y
263213,N
263214,N
263215,Y
263216,N
263217,N
263218,Y
263219,N
263220,Y
263221,Y
263222,N
263223,N
263224,N
263225,Y
263226,Y
263227,Y
263228,Y
263229,N
263230,N
263231,Y
263232,Y
263233,N
263234,N
263235,Y
263236,Y
263237,N
263238,N
263239,N
263240,N
263241,Y
263242,N
263243,N
263244,Y
263245,Y
263246,Y
263247,Y
263248,Y
263249,Y
263250,Y
263251,N
263252,Y
263253,Y
263254,N
263255,Y
263256,Y
263257,N
263258,Y
263259,N
263260,Y
263261,Y
263262,Y
263263,N
263264,Y
263265,N
263266,Y
263267,N
263268,N
263269,Y
263270,Y
263271,Y
263272,N
263273,Y
263274,N
263275,Y
263276,Y
263277,Y
263278,Y
263279,N
263280,N
263281,Y
263282,N
263283,N
263284,N
263285,Y
263286,N
263287,Y
263288,N
263289,Y
263290,N
263291,Y
263292,Y
263293,N
263294,Y
263295,Y
263296,Y
263297,N
263298,N
263299,Y
263300,N
263301,N
263302,N
263303,N
263304,Y
263305,Y
263306,Y
263307,N
263308,Y
263309,N
263310,N
263311,N
263312,Y
263313,N
263314,Y
263315,Y
263316,N
263317,Y
263318,N
263319,N
263320,N
263321,Y
263322,Y
263323,Y
263324,N
263325,N
263326,Y
263327,N
263328,Y
263329,Y
263330,Y
263331,N
263332,N
263333,Y
263334,Y
263335,N
263336,Y
263337,Y
263338,Y
263339,Y
263340,N
263341,N
263342,N
263343,N
263344,Y
263345,Y
263346,Y
263347,N
263348,Y
263349,N
263350,Y
263351,Y
263352,Y
263353,Y
263354,N
263355,N
263356,Y
263357,Y
263358,N
263359,N
263360,Y
263361,N
263362,N
263363,N
263364,Y
263365,N
263366,N
263367,Y
263368,Y
263369,Y
263370,Y
263371,Y
263372,Y
263373,Y
263374,Y
263375,Y
263376,Y
263377,Y
263378,Y
263379,Y
263380,N
263381,Y
263382,N
263383,N
263384,Y
263385,Y
263386,Y
263387,Y
263388,Y
263389,Y
263390,N
263391,N
263392,N
263393,Y
263394,Y
263395,Y
263396,N
263397,N
263398,N
263399,N
263400,Y
263401,N
263402,Y
263403,Y
263404,Y
263405,N
263406,Y
263407,Y
263408,Y
263409,N
263410,N
263411,Y
263412,N
263413,Y
263414,N
263415,N
263416,N
263417,N
263418,Y
263419,N
263420,N
263421,N
263422,N
263423,Y
263424,Y
263425,Y
263426,Y
263427,N
263428,Y
263429,Y
263430,N
263431,N
263432,N
263433,N
263434,Y
263435,Y
263436,Y
263437,N
263438,Y
263439,N
263440,N
263441,Y
263442,N
263443,N
263444,N
263445,Y
263446,N
263447,N
263448,Y
263449,N
263450,N
263451,N
263452,Y
263453,Y
263454,Y
263455,Y
263456,N
263457,N
263458,Y
263459,Y
263460,Y
263461,Y
263462,Y
263463,Y
263464,Y
263465,Y
263466,N
263467,N
263468,N
263469,N
263470,N
263471,N
263472,Y
263473,Y
263474,N
263475,N
263476,N
263477,N
263478,Y
263479,N
263480,N
263481,Y
263482,N
263483,Y
263484,Y
263485,N
263486,N
263487,N
263488,Y
263489,Y
263490,N
263491,N
263492,N
263493,Y
263494,Y
263495,N
263496,Y
263497,Y
263498,N
263499,Y
263500,Y
263501,N
263502,N
263503,N
263504,Y
263505,N
263506,N
263507,Y
263508,Y
263509,Y
263510,Y
263511,Y
263512,Y
263513,N
263514,Y
263515,Y
263516,N
263517,Y
263518,N
263519,N
263520,Y
263521,Y
263522,N
263523,N
263524,Y
263525,Y
263526,N
263527,Y
263528,N
263529,Y
263530,Y
263531,Y
263532,Y
263533,Y
263534,Y
263535,Y
263536,N
263537,Y
263538,Y
263539,N
263540,Y
263541,Y
263542,N
263543,Y
263544,N
263545,N
263546,Y
263547,N
263548,Y
263549,N
263550,Y
263551,N
263552,Y
263553,N
263554,N
263555,Y
263556,N
263557,N
263558,N
263559,N
263560,Y
263561,Y
263562,Y
263563,Y
263564,Y
263565,Y
263566,N
263567,Y
263568,N
263569,N
263570,N
263571,Y
263572,N
263573,Y
263574,N
263575,N
263576,N
263577,N
263578,N
263579,N
263580,N
263581,Y
263582,N
263583,N
263584,Y
263585,N
263586,Y
263587,Y
263588,Y
263589,N
263590,Y
263591,Y
263592,Y
263593,N
263594,N
263595,N
263596,Y
263597,Y
263598,Y
263599,N
263600,Y
263601,Y
263602,Y
263603,N
263604,Y
263605,N
263606,N
263607,N
263608,N
263609,N
263610,N
263611,Y
263612,N
263613,N
263614,Y
263615,Y
263616,N
263617,N
263618,Y
263619,Y
263620,N
263621,Y
263622,N
263623,Y
263624,N
263625,Y
263626,Y
263627,Y
263628,N
263629,N
263630,Y
263631,N
263632,Y
263633,N
263634,Y
263635,Y
263636,N
263637,Y
263638,N
263639,N
263640,N
263641,Y
263642,Y
263643,N
263644,Y
263645,N
263646,N
263647,N
263648,Y
263649,N
263650,Y
263651,N
263652,Y
263653,Y
263654,N
263655,Y
263656,Y
263657,N
263658,N
263659,N
263660,Y
263661,Y
263662,Y
263663,Y
263664,Y
263665,N
263666,N
263667,N
263668,Y
263669,Y
263670,N
263671,N
263672,Y
263673,Y
263674,N
263675,N
263676,N
263677,Y
263678,Y
263679,Y
263680,N
263681,Y
263682,N
263683,N
263684,Y
263685,N
263686,Y
263687,Y
263688,N
263689,Y
263690,N
263691,Y
263692,Y
263693,Y
263694,N
263695,Y
263696,N
263697,N
263698,Y
263699,N
263700,N
263701,N
263702,Y
263703,Y
263704,Y
263705,Y
263706,Y
263707,Y
263708,Y
263709,N
263710,N
263711,N
263712,Y
263713,N
263714,N
263715,Y
263716,N
263717,N
263718,Y
263719,N
263720,Y
263721,Y
263722,Y
263723,N
263724,N
263725,N
263726,Y
263727,Y
263728,Y
263729,Y
263730,Y
263731,Y
263732,N
263733,N
263734,N
263735,N
263736,N
263737,Y
263738,Y
263739,N
263740,Y
263741,Y
263742,Y
263743,N
263744,N
263745,N
263746,N
263747,N
263748,Y
263749,Y
263750,N
263751,Y
263752,N
263753,N
263754,N
263755,Y
263756,Y
263757,N
263758,Y
263759,Y
263760,N
263761,Y
263762,N
263763,Y
263764,N
263765,Y
263766,Y
263767,N
263768,Y
263769,N
263770,Y
263771,N
263772,Y
263773,N
263774,Y
263775,Y
263776,Y
263777,N
263778,N
263779,N
263780,Y
263781,N
263782,N
263783,N
263784,Y
263785,N
263786,N
263787,Y
263788,Y
263789,Y
263790,Y
263791,Y
263792,Y
263793,N
263794,Y
263795,Y
